f0,f1,f2,f3,f4
35.01245973073484,35.744653299972995,5.926638468629796,2.9881306957052685,8.534837713301176
41.01363382766691,32.50974342832237,7.352995432511484,4.005157862918672,5.693128035552115
43.01078253721829,33.228454381430026,2.2488146561318287,5.006453500573576,6.051966263994101
42.01535452295603,36.68331413183925,6.869218460582016,3.01311787024457,7.158346258967678
57.9843800277714,23.50278178112708,2.3321507310578764,5.995228764881285,7.127574466060834
46.00755358293682,28.761344997147486,7.261501834126059,4.987890114724886,3.47163810065348
31.994410959243346,22.860158252527068,6.02658896155086,2.989433355408575,8.82078550436366
17.996015137623694,39.74275646155477,6.4359073203381,6.012914764001676,4.241285872567576
42.02107717863204,38.757524025877515,0.1289456258975454,6.0110757043840195,8.061501452347681
23.99642481839223,18.87829006872458,7.709331263573431,8.012988876891319,8.408696916897167
26.000534571564025,33.532134432094004,5.800438543201594,2.0116456113669448,8.004296738639196
40.98689535840233,38.36702082101879,2.439833662387037,0.996396825847442,7.052843525879016
18.003133239989488,21.98048656710529,6.6233768489288245,3.991597285691168,3.10226297976218
25.015377222188008,30.50387138408761,2.2523743783031054,6.998111568590384,5.522628446542194
41.00392000220405,38.13325346348062,6.9853248201474925,2.998778553990565,7.233876005538068
28.006125691345492,18.73494966321964,0.9083344982943926,2.9921146774656218,5.712159071457771
33.988465189966846,33.35665187568069,5.613349245186426,5.005615434765633,9.04435926438969
25.00192784512064,24.546018153211858,4.335564170009066,5.0054480773180625,5.161615927447308
51.99886261608472,38.322884802304564,0.7606055649957252,2.9866669822969873,5.054743547210623
51.994933256141096,39.338534128839,1.924382827333228,8.991821319520104,4.861983851648606
49.987482270474906,38.78548320402529,0.09119165236905552,4.004546084271973,5.329466082725569
22.00852955164248,28.437968207066717,3.752478272727239,3.007041432793148,6.90183475019931
58.99322513881492,36.97588931494269,2.4009351721799823,1.9873382455958586,7.949107059908136
55.9974275321444,36.57463316996272,4.77949165890418,8.982566037809784,7.637975424171495
57.9864233439144,25.03231486586666,2.391486955851929,4.015015170554117,8.654024739870358
44.996800554024034,36.26242874563297,2.3971273699827407,2.9888320095319303,9.201397968481974
23.993325215176213,18.819762388895505,5.938726452866537,6.992765316867861,8.71255329640346
